ID,RodentSurveyID,RodentSpeciesID,IDNum,SexID,AgeID,YearIDNumAssigned,ReproductiveStatusID,Weight,Recapture,Capture1,Capture2,Capture3,Capture4,Notes,CreatedDate
145122,21,112,NA,NA,NA,NA,NA,NA,1,,E1,,,,2015-04-03
145123,21,119,NA,NA,NA,NA,NA,NA,1,,E2,,,,2015-04-03
145124,21,115,NA,2,1,NA,NA,34.5,0,,E3,,,,2015-04-03
145125,21,115,NA,NA,NA,NA,NA,NA,1,,E4,,,,2015-04-03
145126,21,112,NA,1,3,NA,NA,9.8,0,,E5,,,,2015-04-03
145127,21,112,NA,NA,NA,NA,NA,NA,1,,E6,,,,2015-04-03
145128,21,112,NA,NA,NA,NA,NA,NA,1,,E7,,,,2015-04-03
145129,21,112,NA,NA,NA,NA,NA,NA,1,,F7,,,,2015-04-03
145130,21,115,NA,1,1,NA,NA,46.8,0,,F6,,,,2015-04-03
145131,21,112,NA,2,1,NA,NA,18.4,0,,F5,,,,2015-04-03
145132,21,119,NA,2,1,NA,NA,10.5,0,,F4,,,,2015-04-03
145133,21,119,NA,NA,NA,NA,NA,NA,1,,F3,,,,2015-04-03
145134,21,112,NA,2,1,NA,NA,10.4,0,,F2,,,,2015-04-03
145135,21,112,NA,1,1,NA,NA,13,0,,F1,,,,2015-04-03
145136,21,112,NA,NA,NA,NA,NA,NA,1,,G1,,,,2015-04-03
145137,21,112,NA,2,1,NA,NA,12.5,0,,G3,,,,2015-04-03
145138,21,119,NA,1,1,NA,NA,10.3,0,,G4,,,,2015-04-03
145139,21,115,NA,1,1,NA,NA,43.6,0,,G6,,,,2015-04-03
145140,21,112,NA,NA,NA,NA,NA,NA,1,,G7,,,,2015-04-03
145141,22,112,NA,2,1,NA,NA,15.8,0,,A1,,,,2015-04-03
145142,22,112,NA,2,1,NA,NA,18.5,0,,A2,,,,2015-04-03
145143,22,115,NA,1,1,NA,NA,44.4,0,,A4,,,,2015-04-03
145144,22,115,NA,2,1,NA,NA,43.5,0,,A7,,,,2015-04-03
145145,22,119,NA,1,1,NA,NA,10.2,0,,B6,,,,2015-04-03
145146,22,115,NA,1,1,NA,NA,27.3,0,,B5,,,,2015-04-03
145147,22,112,NA,NA,NA,NA,NA,NA,1,,B3,,,,2015-04-03
145148,22,112,NA,NA,NA,NA,NA,NA,1,,B2,,,,2015-04-03
145149,22,112,NA,NA,NA,NA,NA,NA,1,,C1,,,,2015-04-03
145150,22,112,NA,NA,NA,NA,NA,NA,1,,C2,,,,2015-04-03
145151,22,115,NA,2,1,NA,NA,33.3,0,,C6,,,,2015-04-03
145152,22,112,NA,1,1,NA,NA,16.8,0,,D7,,,,2015-04-03
145153,22,112,NA,NA,NA,NA,NA,NA,1,,D6,,,,2015-04-03
145154,22,119,NA,NA,NA,NA,NA,NA,1,,D5,,,,2015-04-03
145155,22,119,NA,1,1,NA,NA,10.2,0,,D4,,,,2015-04-03
145156,18,112,NA,NA,NA,NA,NA,NA,1,,E1,,,,2015-04-03
145157,18,110,NA,2,1,NA,NA,37.9,0,,E3,,,,2015-04-03
145158,18,117,NA,2,1,NA,NA,122.2,0,,E4,,,,2015-04-03
145159,18,110,NA,1,1,NA,NA,28.6,0,,E6,,,,2015-04-03
145160,18,112,NA,1,1,NA,NA,17.4,0,,F7,,,,2015-04-03
145161,18,117,NA,2,1,NA,NA,149,0,,F6,,,,2015-04-03
145162,18,112,NA,2,1,NA,NA,21.6,0,,F5,,,,2015-04-03
145163,18,112,NA,NA,NA,NA,NA,NA,1,,F4,,,,2015-04-03
145164,18,112,NA,2,1,NA,NA,17.2,0,,F3,,,,2015-04-03
145165,18,110,NA,2,1,NA,NA,44.8,0,,F1,,,,2015-04-03
145166,18,110,NA,1,1,NA,NA,25.2,0,,G1,,,,2015-04-03
145167,18,110,NA,1,1,NA,NA,23.8,0,,G2,,,,2015-04-03
145168,18,117,NA,2,1,NA,NA,99.4,0,,G3,,,,2015-04-03
145169,18,112,NA,NA,NA,NA,NA,NA,1,,G4,,,,2015-04-03
145170,18,112,NA,NA,NA,NA,NA,NA,1,,G5,,,,2015-04-03
145171,18,110,NA,NA,NA,NA,NA,NA,1,,G6,,,,2015-04-03
145172,18,110,NA,1,1,NA,NA,23.4,0,,G7,,,,2015-04-03
145173,23,112,NA,1,1,NA,NA,16.2,0,A2,,,,,2015-04-03
145174,23,112,NA,1,1,NA,NA,22.2,0,A3,,,,,2015-04-03
145175,23,112,NA,2,1,NA,NA,14.3,0,A4,,,,,2015-04-03
145176,23,112,NA,1,1,NA,NA,14.6,0,A5,,,,,2015-04-03
145177,23,112,NA,1,1,NA,NA,13.5,0,A7,,,,,2015-04-03
145178,23,112,NA,1,1,NA,NA,18.8,0,B6,,,,,2015-04-03
145179,23,112,NA,1,1,NA,NA,26.2,0,B5,,,,,2015-04-03
145180,23,112,NA,2,1,NA,NA,19.5,0,B4,,,,,2015-04-03
145181,23,112,NA,2,1,NA,NA,21.4,0,B3,,,,,2015-04-03
145182,23,112,NA,2,1,NA,NA,25.8,0,C2,,,,,2015-04-03
145183,23,112,NA,2,1,NA,NA,12,0,C4,,,,,2015-04-03
145184,23,112,NA,2,1,NA,NA,21.8,0,C5,,,,,2015-04-03
145185,23,112,NA,1,1,NA,NA,18.3,0,C6,,,,,2015-04-03
145186,23,112,NA,1,1,NA,NA,10.8,0,D7,,,,,2015-04-03
145187,23,112,NA,1,1,NA,NA,22.2,0,D4,,,,,2015-04-03
145188,23,112,NA,1,1,NA,NA,16,0,D3,,,,,2015-04-03
145189,23,112,NA,1,1,NA,NA,16.4,0,D1,,,,,2015-04-03
145190,23,112,NA,2,1,NA,NA,17.2,0,E1,,,,,2015-04-03
145191,23,112,NA,1,1,NA,NA,10.4,0,E2,,,,,2015-04-03
145192,23,112,NA,2,1,NA,NA,25.7,0,E3,,,,,2015-04-03
145193,23,112,NA,1,1,NA,NA,17.9,0,E4,,,,,2015-04-03
145194,23,112,NA,1,1,NA,NA,12.2,0,E5,,,,,2015-04-03
145195,23,112,NA,1,1,NA,NA,17.5,0,E7,,,,,2015-04-03
145196,23,112,NA,1,1,NA,NA,13.6,0,F7,,,,,2015-04-03
145197,23,112,NA,1,1,NA,NA,15.4,0,F6,,,,,2015-04-03
145198,23,112,NA,1,1,NA,NA,11.2,0,F5,,,,,2015-04-03
145199,23,112,NA,1,1,NA,NA,14.8,0,F3,,,,,2015-04-03
145200,23,112,NA,1,1,NA,NA,21,0,F1,,,,,2015-04-03
145201,23,112,NA,1,1,NA,NA,17.6,0,G5,,,,,2015-04-03
145202,23,112,NA,1,1,NA,NA,11.9,0,G6,,,,,2015-04-03
145203,24,112,NA,2,1,NA,NA,11.5,0,A6,,,,,2015-04-03
145204,24,112,NA,2,3,NA,NA,9.4,0,A5,,,,,2015-04-03
145205,24,112,NA,2,1,NA,NA,13.3,0,B5,,,,,2015-04-03
145206,24,112,NA,1,1,NA,NA,16.9,0,B6,,,,,2015-04-03
145207,24,115,NA,1,1,NA,NA,37.8,0,C7,,,,,2015-04-03
145208,24,112,NA,2,1,NA,NA,21.9,0,C6,,,,,2015-04-03
145209,24,112,NA,2,3,NA,NA,8.8,0,C4,,,,,2015-04-03
145210,24,112,NA,2,1,NA,NA,20.6,0,C3,,,,,2015-04-03
145211,24,112,NA,2,1,NA,NA,13.4,0,C2,,,,,2015-04-03
145212,24,125,NA,2,1,NA,NA,133.2,0,D2,,,,voucher specimen,2015-04-03
145213,24,112,NA,1,1,NA,NA,19.5,0,D3,,,,,2015-04-03
145214,24,112,NA,1,1,NA,NA,11.8,0,D4,,,,,2015-04-03
145215,24,112,NA,2,1,NA,NA,12.3,0,D5,,,,,2015-04-03
145216,24,112,NA,1,1,NA,NA,17.2,0,E7,,,,,2015-04-03
145217,24,112,NA,1,1,NA,NA,14.2,0,E6,,,,,2015-04-03
145218,24,117,NA,2,1,NA,NA,184,0,E3,,,,,2015-04-03
145219,24,112,NA,1,1,NA,NA,13.6,0,E1,,,,,2015-04-03
145220,24,112,NA,1,1,NA,NA,17.5,0,F2,,,,,2015-04-03
145221,24,112,NA,1,1,NA,NA,17.2,0,F4,,,,,2015-04-03
145222,24,112,NA,1,1,NA,NA,14.3,0,F5,,,,,2015-04-03
145223,24,112,NA,1,1,NA,NA,14,0,G5,,,,,2015-04-03
145224,24,112,NA,1,1,NA,NA,13.2,0,G3,,,,,2015-04-03
145225,24,112,NA,2,1,NA,NA,20.5,0,G2,,,,,2015-04-03
145226,24,112,NA,1,1,NA,NA,15.2,0,G6,,,,,2015-04-03
145227,23,112,NA,1,1,NA,NA,20.5,0,,A1,,,,2015-04-03
145228,23,112,NA,2,1,NA,NA,18.9,0,,A2,,,,2015-04-03
145229,23,112,NA,NA,NA,NA,NA,NA,1,,A3,,,,2015-04-03
145230,23,112,NA,NA,NA,NA,NA,NA,1,,A4,,,,2015-04-03
145231,23,112,NA,2,3,NA,NA,10.7,0,,A5,,,,2015-04-03
145232,23,112,NA,2,1,NA,NA,17.8,0,,A6,,,,2015-04-03
145233,23,112,NA,NA,NA,NA,NA,NA,1,,A7,,,,2015-04-03
145234,23,112,NA,2,1,NA,NA,12.1,0,,B7,,,,2015-04-03
145235,23,112,NA,2,1,NA,NA,13.7,0,,B6,,,,2015-04-03
145236,23,112,NA,2,1,NA,NA,15.7,0,,B5,,,,2015-04-03
145237,23,112,NA,1,1,NA,NA,14.6,0,,B4,,,,2015-04-03
145238,23,112,NA,1,1,NA,NA,13.5,0,,B3,,,,2015-04-03
145239,23,112,NA,1,1,NA,NA,13.9,0,,B1,,,,2015-04-03
145240,23,112,NA,2,1,NA,NA,19.2,0,,C1,,,,2015-04-03
145241,23,112,NA,NA,NA,NA,NA,NA,1,,C2,,,,2015-04-03
145242,23,112,NA,2,1,NA,NA,21.2,0,,C3,,,,2015-04-03
145243,23,112,NA,2,1,NA,NA,13.9,0,,C4,,,,2015-04-03
145244,23,112,NA,1,1,NA,NA,10,0,,C5,,,,2015-04-03
145245,23,112,NA,2,1,NA,NA,15.7,0,,C6,,,,2015-04-03
145246,23,112,NA,2,1,NA,NA,11.2,0,,C7,,,,2015-04-03
145247,23,112,NA,2,1,NA,NA,11.3,0,,D7,,,,2015-04-03
145248,23,112,NA,2,1,NA,NA,13.8,0,,D6,,,,2015-04-03
145249,23,112,NA,1,1,NA,NA,11.4,0,,D5,,,,2015-04-03
145250,23,112,NA,NA,NA,NA,NA,NA,1,,D4,,,,2015-04-03
145251,23,112,NA,NA,NA,NA,NA,NA,1,,D3,,,,2015-04-03
145252,23,112,NA,NA,NA,NA,NA,NA,1,,D1,,,,2015-04-03
145253,23,112,NA,2,1,NA,NA,15.9,0,,E1,,,,2015-04-03
145254,23,112,NA,1,1,NA,NA,17.2,0,,E2,,,,2015-04-03
145255,23,112,NA,NA,NA,NA,NA,NA,1,,E3,,,,2015-04-03
145256,23,112,NA,NA,NA,NA,NA,NA,1,,E4,,,,2015-04-03
145257,23,112,NA,1,1,NA,NA,16.6,0,,E5,,,,2015-04-03
145258,23,112,NA,1,1,NA,NA,16.3,0,,E6,,,,2015-04-03
145259,23,112,NA,NA,NA,NA,NA,NA,1,,E7,,,,2015-04-03
145260,23,112,NA,NA,NA,NA,NA,NA,1,,F7,,,,2015-04-03
145261,23,112,NA,1,1,NA,NA,12.1,0,,F6,,,,2015-04-03
145262,23,112,NA,NA,NA,NA,NA,NA,1,,F5,,,,2015-04-03
145263,23,112,NA,1,1,NA,NA,16.9,0,,F4,,,,2015-04-03
145264,23,112,NA,NA,NA,NA,NA,NA,1,,F3,,,,2015-04-03
145265,23,112,NA,1,1,NA,NA,17.1,0,,F2,,,,2015-04-03
145266,23,112,NA,NA,NA,NA,NA,NA,1,,F1,,,,2015-04-03
145267,23,112,NA,1,1,NA,NA,15.6,0,,G1,,,,2015-04-03
145268,23,117,NA,2,1,NA,NA,200,0,,G2,,,escaped; est 200g,2015-04-03
145269,23,112,NA,1,1,NA,NA,18.2,0,,G3,,,,2015-04-03
145270,23,112,NA,1,1,NA,NA,19.6,0,,G4,,,,2015-04-03
145271,23,112,NA,1,1,NA,NA,14.2,0,,G5,,,,2015-04-03
145272,23,112,NA,2,1,NA,NA,12.3,0,,G6,,,,2015-04-03
145273,23,112,NA,1,1,NA,NA,17.6,0,,G7,,,,2015-04-03
145274,24,112,NA,2,1,NA,NA,15.5,0,,A7,,,,2015-04-03
145275,24,112,NA,2,1,NA,NA,17.7,0,,A6,,,,2015-04-03
145276,24,112,NA,2,1,NA,NA,22.9,0,,A3,,,,2015-04-03
145277,24,112,NA,1,3,NA,NA,11.9,0,,B4,,,,2015-04-03
145278,24,112,NA,NA,NA,NA,NA,NA,1,,B7,,,,2015-04-03
145279,24,115,NA,2,1,NA,NA,41,0,,C7,,,,2015-04-03
145280,24,112,NA,NA,NA,NA,NA,NA,1,,C6,,,,2015-04-03
145281,24,112,NA,1,3,NA,NA,9,0,,C5,,,,2015-04-03
145282,24,112,NA,2,3,NA,NA,12.1,0,,C4,,,,2015-04-03
145283,24,112,NA,NA,NA,NA,NA,NA,1,,C3,,,,2015-04-03
145284,24,112,NA,NA,NA,NA,NA,NA,1,,C2,,,,2015-04-03
145285,24,112,NA,2,1,NA,NA,13.2,0,,D2,,,,2015-04-03
145286,24,112,NA,1,1,NA,NA,13.2,0,,E1,,,,2015-04-03
145287,24,117,NA,NA,NA,NA,NA,NA,1,,E3,,,,2015-04-03
145288,24,112,NA,1,1,NA,NA,20.1,0,,E4,,,,2015-04-03
145289,24,112,NA,1,1,NA,NA,18.2,0,,E5,,,,2015-04-03
145290,24,112,NA,NA,NA,NA,NA,NA,1,,E6,,,,2015-04-03
145291,24,112,NA,1,1,NA,NA,10.3,0,,E7,,,,2015-04-03
145292,24,112,NA,1,1,NA,NA,12.6,0,,F7,,,,2015-04-03
145293,24,112,NA,1,1,NA,NA,20.2,0,,F6,,,,2015-04-03
145294,24,112,NA,NA,NA,NA,NA,NA,1,,F5,,,,2015-04-03
145295,24,112,NA,NA,NA,NA,NA,NA,1,,F4,,,,2015-04-03
145296,24,112,NA,2,1,NA,NA,15.8,0,,F1,,,,2015-04-03
145297,24,112,NA,2,1,NA,NA,19.6,0,,G2,,,,2015-04-03
145298,24,112,NA,NA,NA,NA,NA,NA,1,,G3,,,,2015-04-03
145299,24,112,NA,2,1,NA,NA,14.3,0,,G5,,,,2015-04-03
145300,24,115,NA,1,1,NA,NA,38.7,0,,G6,,,,2015-04-03
145301,24,112,NA,2,1,NA,NA,20,0,,G7,,,,2015-04-03
145302,24,112,NA,1,1,NA,NA,14.7,0,,D7,,,,2015-04-03
145303,24,112,NA,1,1,NA,NA,21.3,0,,D6,,,,2015-04-03
145304,24,112,NA,1,1,NA,NA,18.3,0,,D4,,,,2015-04-03
145305,24,112,NA,NA,NA,NA,NA,NA,1,,D3,,,,2015-04-03
145306,27,110,NA,2,1,NA,NA,28.1,0,A7,,,,,2015-04-03
145307,27,119,NA,1,1,NA,NA,11.5,0,A6,,,,,2015-04-03
145308,27,112,NA,1,1,NA,NA,15.8,0,A5,,,,,2015-04-03
145309,27,110,NA,2,1,NA,NA,44.2,0,A4,,,,,2015-04-03
145310,27,119,NA,1,1,NA,NA,10.2,0,A3,,,,,2015-04-03
145311,27,115,NA,2,1,NA,NA,21.9,0,A2,,,,,2015-04-03
145312,27,110,NA,1,1,NA,NA,25.2,0,A1,,,,,2015-04-03
145313,27,119,NA,1,1,NA,NA,9.2,0,B1,,,,,2015-04-03
145314,27,115,NA,1,1,NA,NA,30.1,0,B2,,,,,2015-04-03
145315,27,111,NA,1,1,NA,NA,22.1,0,B3,,,,,2015-04-03
145316,27,112,NA,1,1,NA,NA,19.3,0,B4,,,,,2015-04-03
145317,27,111,NA,2,1,NA,NA,20.4,0,B5,,,,,2015-04-03
145318,27,115,NA,1,1,NA,NA,33.7,0,B7,,,,,2015-04-03
145319,27,110,NA,1,1,NA,NA,30.3,0,C7,,,,,2015-04-03
145320,27,111,NA,1,1,NA,NA,22.6,0,C6,,,,,2015-04-03
145321,27,110,NA,1,1,NA,NA,32.5,0,D5,,,,,2015-04-03
145322,27,112,NA,2,1,NA,NA,11.9,0,D4,,,,,2015-04-03
145323,27,111,NA,NA,1,NA,NA,20,0,D2,,,,escaped unmarked; est 20g,2015-04-03
145324,27,112,NA,1,1,NA,NA,19,0,E3,,,,,2015-04-03
145325,27,110,NA,1,1,NA,NA,27.2,0,E4,,,,,2015-04-03
145326,27,119,NA,1,1,NA,NA,10,0,E5,,,,,2015-04-03
145327,27,115,NA,1,1,NA,NA,30.9,0,E6,,,,,2015-04-03
145328,27,112,NA,1,1,NA,NA,17.8,0,E7,,,,,2015-04-03
145329,27,112,NA,2,1,NA,NA,10.7,0,F7,,,,,2015-04-03
145330,27,111,NA,1,1,NA,NA,16.2,0,F6,,,,,2015-04-03
145331,27,110,NA,2,1,NA,NA,30.3,0,F5,,,,,2015-04-03
145332,27,112,NA,2,1,NA,NA,16.1,0,E4,,,,,2015-04-03
145333,27,112,NA,1,1,NA,NA,13.8,0,G2,,,,,2015-04-03
145334,27,110,NA,1,1,NA,NA,23.7,0,G3,,,,,2015-04-03
145335,27,115,NA,2,1,NA,NA,39.4,0,G5,,,,,2015-04-03
145336,27,119,NA,1,1,NA,NA,13.3,0,G6,,,,,2015-04-03
145337,27,112,NA,2,1,NA,NA,11.9,0,G7,,,,,2015-04-03
145338,27,111,NA,2,1,NA,NA,20.4,0,F3,,,,,2015-04-03
145339,27,112,NA,2,1,NA,NA,20.2,0,F2,,,,,2015-04-03
145340,27,112,NA,1,1,NA,NA,20.5,0,F1,,,,,2015-04-03
145341,27,110,NA,2,1,NA,NA,25.8,0,D7,,,,,2015-04-03
145342,27,112,NA,1,1,NA,NA,14.9,0,D6,,,,,2015-04-03
145343,27,110,NA,2,1,NA,NA,39.1,0,C1,,,,,2015-04-03
145344,28,115,NA,2,1,NA,NA,39.5,0,G1,,,,,2015-04-03
145345,28,115,NA,2,1,NA,NA,39.2,0,F1,,,,died,2015-04-03
145346,28,112,NA,2,1,NA,NA,14.2,0,G2,,,,,2015-04-03
145347,28,117,NA,1,1,NA,NA,90,0,F5,,,,,2015-04-03
145348,28,111,NA,1,3,NA,NA,10.1,0,F6,,,,,2015-04-03
145349,28,111,NA,2,1,NA,NA,12.1,0,G6,,,,,2015-04-03
145350,28,111,NA,2,1,NA,NA,12.5,0,F7,,,,,2015-04-03
145351,28,120,NA,1,1,NA,NA,13.4,0,E7,,,,,2015-04-03
145352,28,111,NA,2,1,NA,NA,11.9,0,E4,,,,,2015-04-03
145353,28,110,NA,2,1,NA,NA,26.4,0,E3,,,,,2015-04-03
145354,28,112,NA,1,1,NA,NA,10.4,0,D2,,,,,2015-04-03
145355,28,115,NA,1,1,NA,NA,38.8,0,D3,,,,,2015-04-03
145356,28,112,NA,2,1,NA,NA,12.8,0,D4,,,,,2015-04-03
145357,28,111,NA,1,1,NA,NA,15.9,0,D5,,,,,2015-04-03
145358,28,112,NA,1,1,NA,NA,11.7,0,D6,,,,,2015-04-03
145359,28,117,NA,2,3,NA,NA,177,0,D7,,,,,2015-04-03
145360,28,110,NA,1,1,NA,NA,26.6,0,C6,,,,,2015-04-03
145361,28,110,NA,2,1,NA,NA,23.6,0,C5,,,,,2015-04-03
145362,28,115,NA,1,1,NA,NA,23.7,0,C3,,,,,2015-04-03
145363,28,112,NA,1,1,NA,NA,14,0,C2,,,,,2015-04-03
145364,28,115,NA,1,1,NA,NA,26.8,0,B1,,,,,2015-04-03
145365,28,115,NA,2,1,NA,NA,32.5,0,B2,,,,,2015-04-03
145366,28,112,NA,1,1,NA,NA,14.2,0,B3,,,,,2015-04-03
145367,28,112,NA,2,1,NA,NA,10.6,0,B4,,,,,2015-04-03
145368,28,112,NA,2,1,NA,NA,16,0,B5,,,,,2015-04-03
145369,28,111,NA,1,1,NA,NA,22.9,0,B6,,,,,2015-04-03
145370,28,111,NA,2,2,NA,NA,7.7,0,A7,,,,,2015-04-03
145371,28,112,NA,2,1,NA,NA,14.1,0,A6,,,,,2015-04-03
145372,28,110,NA,1,1,NA,NA,26.1,0,A5,,,,,2015-04-03
145373,28,112,NA,1,1,NA,NA,18.9,0,A4,,,,,2015-04-03
145374,28,112,NA,1,1,NA,NA,14.8,0,A3,,,,,2015-04-03
145375,28,112,NA,1,1,NA,NA,17.1,0,A2,,,,,2015-04-03
145376,28,112,NA,2,1,NA,NA,9.6,0,A1,,,,,2015-04-03
145377,27,112,NA,1,1,NA,NA,12.6,0,,A7,,,,2015-04-03
145378,27,119,NA,NA,NA,NA,NA,NA,1,,A6,,,,2015-04-03
145379,27,112,NA,1,1,NA,NA,15.5,0,,A5,,,,2015-04-03
145380,27,112,NA,2,1,NA,NA,14.9,0,,A4,,,,2015-04-03
145381,27,119,NA,NA,NA,NA,NA,NA,1,,A3,,,,2015-04-03
145382,27,111,NA,1,1,NA,NA,24.2,0,,A2,,,,2015-04-03
145383,27,110,NA,2,1,NA,NA,20.4,0,,A1,,,,2015-04-03
145384,27,110,NA,1,1,NA,NA,28.9,0,,B1,,,,2015-04-03
145385,27,115,NA,NA,NA,NA,NA,NA,1,,B3,,,,2015-04-03
145386,27,112,NA,NA,NA,NA,NA,NA,1,,B4,,,,2015-04-03
145387,27,111,NA,NA,NA,NA,NA,NA,1,,B5,,,,2015-04-03
145388,27,115,NA,1,1,NA,NA,26.2,0,,B6,,,,2015-04-03
145389,27,110,NA,2,1,NA,NA,20.8,0,,C7,,,,2015-04-03
145390,27,110,NA,1,1,NA,NA,23.4,0,,C6,,,,2015-04-03
145391,27,110,NA,1,1,NA,NA,18.2,0,,C5,,,,2015-04-03
145392,27,112,NA,1,1,NA,NA,18.5,0,,C4,,,,2015-04-03
145393,27,112,NA,NA,NA,NA,NA,NA,1,,C3,,,,2015-04-03
145394,27,115,NA,1,2,NA,NA,14.9,0,,C2,,,,2015-04-03
145395,27,119,NA,1,1,NA,NA,13.6,0,,C1,,,,2015-04-03
145396,27,110,NA,NA,NA,NA,NA,NA,1,,D1,,,,2015-04-03
145397,27,110,NA,2,1,NA,NA,28.8,0,,D2,,,,2015-04-03
145398,27,119,NA,1,1,NA,NA,12.8,0,,D3,,,,2015-04-03
145399,27,112,NA,2,1,NA,NA,19,0,,D5,,,,2015-04-03
145400,27,112,NA,1,1,NA,NA,15.5,0,,D6,,,,2015-04-03
145401,27,115,NA,1,1,NA,NA,31.4,0,,D7,,,,2015-04-03
145402,27,112,NA,NA,NA,NA,NA,NA,1,,E7,,,,2015-04-03
145403,27,110,NA,1,1,NA,NA,24.3,0,,E6,,,,2015-04-03
145404,27,112,NA,1,1,NA,NA,18.1,0,,E5,,,,2015-04-03
145405,27,110,NA,NA,NA,NA,NA,NA,1,,E4,,,,2015-04-03
145406,27,112,NA,NA,NA,NA,NA,NA,1,,E3,,,,2015-04-03
145407,27,112,NA,NA,NA,NA,NA,NA,1,,E2,,,,2015-04-03
145408,27,112,NA,1,1,NA,NA,12.9,0,,E1,,,,2015-04-03
145409,27,112,NA,NA,NA,NA,NA,NA,1,,F1,,,,2015-04-03
145410,27,110,NA,NA,NA,NA,NA,NA,1,,F2,,,,2015-04-03
145411,27,112,NA,1,1,NA,NA,16.7,0,,F3,,,,2015-04-03
145412,27,110,NA,NA,NA,NA,NA,NA,1,,F4,,,,2015-04-03
145413,27,115,NA,1,1,NA,NA,35.6,0,,F5,,,,2015-04-03
145414,27,112,NA,NA,NA,NA,NA,NA,1,,F6,,,,2015-04-03
145415,27,112,NA,2,1,NA,NA,13.6,0,,F7,,,,2015-04-03
145416,27,112,NA,NA,NA,NA,NA,NA,1,,G7,,,,2015-04-03
145417,27,119,NA,NA,NA,NA,NA,NA,1,,G6,,,,2015-04-03
145418,27,115,NA,1,1,NA,NA,29.9,0,,G5,,,,2015-04-03
145419,27,112,NA,1,1,NA,NA,10.9,0,,G4,,,,2015-04-03
145420,27,112,NA,NA,NA,NA,NA,NA,1,,G2,,,,2015-04-03
145421,27,119,NA,2,1,NA,NA,10.7,0,,G1,,,,2015-04-03
145422,28,112,NA,1,1,NA,NA,11.3,0,,G1,,,,2015-04-03
145423,28,110,NA,1,1,NA,NA,29.3,0,,G2,,,,2015-04-03
145424,28,112,NA,2,1,NA,NA,13.8,0,,G5,,,,2015-04-03
145425,28,110,NA,2,1,NA,NA,18.8,0,,G7,,,,2015-04-03
145426,28,117,NA,NA,1,NA,NA,177,0,,F7,,,escaped,2015-04-03
145427,28,110,NA,1,1,NA,NA,27.5,0,,F6,,,,2015-04-03
145428,28,117,NA,NA,NA,NA,NA,NA,1,,F5,,,,2015-04-03
145429,28,111,NA,NA,1,NA,NA,26.1,0,,F4,,,,2015-04-03
145430,28,112,NA,1,1,NA,NA,17.8,0,,E3,,,,2015-04-03
145431,28,115,NA,1,1,NA,NA,32,0,,E1,,,,2015-04-03
145432,28,115,NA,1,1,NA,NA,29.6,0,,F1,,,,2015-04-03
145433,28,110,NA,1,1,NA,NA,20.4,0,,F2,,,,2015-04-03
145434,28,115,NA,2,1,NA,NA,39.3,0,,F3,,,,2015-04-03
145435,28,111,NA,2,1,NA,NA,12.4,0,,E4,,,,2015-04-03
145436,28,112,NA,NA,NA,NA,NA,NA,1,,E5,,,,2015-04-03
145437,28,110,NA,1,1,NA,NA,27.8,0,,E6,,,,2015-04-03
145438,28,111,NA,2,1,NA,NA,13.2,0,,E7,,,,2015-04-03
145439,28,117,NA,NA,NA,NA,NA,NA,1,,D7,,,,2015-04-03
145440,28,110,NA,1,1,NA,NA,24.8,0,,D6,,,,2015-04-03
145441,28,110,NA,2,1,NA,NA,34.6,0,,D5,,,,2015-04-03
145442,28,110,NA,NA,NA,NA,NA,NA,1,,D4,,,,2015-04-03
145443,28,115,NA,NA,NA,NA,NA,NA,1,,D3,,,,2015-04-03
145444,28,119,NA,1,1,NA,NA,7.7,0,,C1,,,,2015-04-03
145445,28,112,NA,1,1,NA,NA,14.6,0,,C2,,,,2015-04-03
145446,28,112,NA,1,1,NA,NA,13.8,0,,C3,,,,2015-04-03
145447,28,112,NA,2,1,NA,NA,12.2,0,,C4,,,,2015-04-03
145448,28,112,NA,1,2,NA,NA,6.8,0,,C5,,,,2015-04-03
145449,28,110,NA,1,1,NA,NA,16.8,0,,C6,,,,2015-04-03
145450,28,112,NA,2,2,NA,NA,5.1,0,,C7,,,,2015-04-03
145451,28,112,NA,1,1,NA,NA,9.4,0,,B7,,,,2015-04-03
145452,28,112,NA,1,1,NA,NA,13.7,0,,B6,,,,2015-04-03
145453,28,115,NA,2,1,NA,NA,24.5,0,,A6,,,,2015-04-03
145454,28,112,NA,NA,NA,NA,NA,NA,1,,A7,,,,2015-04-03
145455,28,112,NA,1,1,NA,NA,21.5,0,,A5,,,,2015-04-03
145456,28,112,NA,NA,NA,NA,NA,NA,1,,B5,,,,2015-04-03
145457,28,110,NA,2,1,NA,NA,26.6,0,,B4,,,,2015-04-03
145458,28,112,NA,1,1,NA,NA,14.6,0,,A4,,,,2015-04-03
145459,28,110,NA,2,1,NA,NA,26,0,,A3,,,,2015-04-03
145460,28,115,NA,2,1,NA,NA,34.3,0,,B3,,,,2015-04-03
145461,28,112,NA,NA,1,NA,NA,14,0,,B1,,,escaped; est 14g,2015-04-03
145462,28,112,NA,NA,NA,NA,NA,NA,1,,A1,,,,2015-04-03
145463,25,111,NA,1,1,NA,NA,12,0,G7,,,,,2015-04-03
145464,25,115,NA,2,1,NA,NA,40.4,0,G6,,,,,2015-04-03
145465,25,111,NA,1,1,NA,NA,11.8,0,G5,,,,,2015-04-03
145466,25,111,NA,2,1,NA,NA,13.4,0,G3,,,,,2015-04-03
145467,25,112,NA,1,1,NA,NA,15.4,0,G2,,,,,2015-04-03
