year,season,date,habitat,night,web,trap,recap,spp,sex,age,weight,repro,recond,incomplete,marked,dead,closed,newborn
1998,S,1998-04-23,JG,2,1,22,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,1,23,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,1,30,N,DIOR,M,A,53,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,1,31,N,DIOR,F,A,0,N,NA,Y,M,NA,NA,NA
1998,S,1998-04-23,JG,2,1,33,N,SPSP,M,A,108,Y,S,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,1,42,N,DIOR,M,A,53,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,1,43,N,NEMI,NA,J,102,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,1,48,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,1,65,N,DIOR,M,A,50,Y,S,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,1,81,N,DISP,M,A,145,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,1,93,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,1,113,N,NEAL,F,A,135,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,1,124,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,1,128,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,1,140,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,1,142,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,1,143,Y,DISP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,4,N,DIOR,F,A,47,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,7,N,DIOR,M,A,48,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,8,N,DIOR,M,A,45,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,9,N,DISP,M,A,156,Y,S,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,10,N,DIOR,NA,NA,0,NA,NA,Y,U,NA,NA,NA
1998,S,1998-04-22,JG,1,2,11,N,DIOR,F,A,50,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,12,N,DIOR,M,A,53,Y,S,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,16,N,NEMI,F,A,268,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,20,N,DIOR,F,A,51,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,21,N,DIOR,M,A,47,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,22,N,DIOR,NA,NA,0,NA,NA,Y,U,NA,NA,NA
1998,S,1998-04-22,JG,1,2,23,N,DIOR,NA,NA,0,NA,NA,Y,U,NA,NA,NA
1998,S,1998-04-22,JG,1,2,33,N,SPSP,M,A,102,Y,S,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,35,N,DIOR,M,A,51,Y,S,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,36,N,ONLE,F,A,38,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,38,N,DIOR,M,A,54,Y,S,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,40,N,DIOR,M,A,45,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,41,N,DISP,F,A,152,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,43,N,DIOR,M,A,56,Y,S,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,45,N,DIOR,F,A,54,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,46,N,DIOR,F,A,54,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,47,N,DIOR,M,A,51,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,48,N,SPSP,M,A,84,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,55,N,DIOR,NA,J,41,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,57,N,DIOR,M,A,49,Y,S,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,58,N,SPSP,M,A,98,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,60,N,SPSP,M,A,100,Y,S,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,63,N,DIOR,F,A,48,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,69,N,DIOR,M,A,48,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,72,N,DIOR,F,A,51,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,79,N,DIOR,NA,J,39,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,80,N,DIOR,M,A,49,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,83,N,DIOR,M,A,58,Y,S,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,84,N,DIOR,NA,J,34,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,88,N,DIOR,F,A,50,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,89,N,DIOR,NA,J,26,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,91,N,DIOR,F,A,48,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,93,N,DIOR,M,A,53,Y,S,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,94,N,DIOR,F,A,49,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,97,N,DIOR,M,A,60,Y,S,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,98,N,DIOR,M,A,46,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,99,N,ONLE,F,A,40,Y,P,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,102,N,DIOR,F,A,53,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,103,N,DIOR,M,A,0,Y,S,Y,M,NA,NA,NA
1998,S,1998-04-22,JG,1,2,104,N,SPSP,M,A,84,Y,S,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,105,N,NEAL,F,A,0,N,NA,Y,M,NA,NA,NA
1998,S,1998-04-22,JG,1,2,106,N,DISP,F,A,118,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,107,N,DIOR,M,A,58,Y,S,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,108,N,DISP,NA,J,49,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,112,N,DIOR,M,A,49,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,116,N,DIOR,F,A,0,N,NA,Y,M,NA,NA,NA
1998,S,1998-04-22,JG,1,2,117,N,DIOR,M,A,59,Y,S,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,119,N,DIOR,M,A,52,Y,S,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,120,N,DISP,M,A,155,Y,S,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,124,N,DIOR,NA,J,40,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,128,N,DIOR,F,A,49,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,129,N,DISP,F,A,146,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,130,N,SPSP,M,A,100,Y,S,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,131,N,SPSP,M,A,120,Y,S,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,132,N,DIOR,F,A,49,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,139,N,DIOR,M,A,56,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,141,N,DIOR,M,A,56,Y,S,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,142,N,DIOR,NA,J,36,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,143,N,DIOR,F,A,52,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,2,144,N,SPSP,M,A,108,Y,S,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,4,N,DIOR,M,A,56,Y,S,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,8,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,10,Y,DISP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,11,Y,NEAL,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,12,N,DIOR,M,A,58,Y,S,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,15,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,18,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,18,N,DIOR,NA,NA,0,NA,NA,Y,U,NA,NA,NA
1998,S,1998-04-23,JG,2,2,21,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,23,N,DIOR,M,A,46,Y,S,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,30,N,DIOR,F,A,48,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,31,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,33,Y,SPSP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,35,N,SPSP,M,A,82,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,36,N,DIOR,M,A,52,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,40,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,41,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,42,Y,DISP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,45,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,46,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,47,N,DISP,M,A,162,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,56,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,57,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,58,N,SPSP,M,A,115,Y,S,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,63,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,66,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,69,N,DIOR,F,A,52,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,70,N,SPSP,M,A,100,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,71,N,DIOR,M,A,51,Y,S,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,72,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,78,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,79,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,80,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,82,Y,SPSP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,88,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,89,Y,SPSP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,91,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,94,N,SPSP,F,A,102,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,97,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,99,Y,ONLE,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,101,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,101,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,102,Y,SPSP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,103,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,105,N,NEAL,M,A,185,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,106,N,DIOR,M,A,54,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,107,Y,DISP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,108,N,SPSP,M,A,108,Y,S,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,109,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,111,N,DIOR,NA,NA,0,NA,NA,Y,U,NA,NA,NA
1998,S,1998-04-23,JG,2,2,112,N,NEAL,M,A,175,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,113,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,116,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,117,N,DIOR,M,A,52,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,119,Y,DISP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,120,Y,SPSP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,124,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,128,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,129,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,130,N,DIOR,M,A,51,Y,S,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,135,N,ONLE,M,A,38,Y,S,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,139,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,140,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,141,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,143,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,2,144,Y,SPSP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,3,6,N,DISP,NA,J,120,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,3,8,N,DIOR,F,A,49,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,3,11,N,DIOR,M,A,50,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,3,12,N,DIOR,M,A,58,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,3,18,N,DIOR,F,A,52,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,3,20,N,DIOR,M,A,49,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,3,24,N,DIOR,M,A,53,Y,S,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,3,29,N,DIOR,NA,J,31,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,3,30,N,SPSP,NA,J,80,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,3,31,N,DISP,NA,J,105,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,3,32,N,DIOR,NA,J,32,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,3,33,N,DIOR,M,A,45,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,3,34,N,DIOR,F,A,46,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,3,35,N,DISP,M,A,164,Y,S,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,3,36,N,DIOR,F,A,49,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,3,39,N,NEMI,NA,J,98,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,3,41,N,SPSP,M,A,120,Y,S,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,3,44,N,DIOR,M,A,52,Y,S,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,3,47,N,DIOR,M,A,56,Y,S,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,3,56,N,DIOR,M,A,59,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,3,57,N,DIOR,M,A,52,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,3,62,N,SPSP,M,A,78,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,3,63,N,SPSP,M,A,91,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,3,66,N,DIOR,NA,J,32,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,3,69,N,DIOR,F,A,52,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,3,70,N,DIOR,F,A,55,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,3,72,N,DIOR,M,A,56,Y,S,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,3,77,N,DIOR,F,A,51,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,3,80,N,DIOR,M,A,53,Y,S,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,3,82,N,DISP,M,A,144,Y,S,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,3,84,N,SPSP,M,A,112,Y,S,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,3,92,N,NEMI,F,A,210,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,3,94,N,DIOR,F,A,59,Y,P,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,3,95,N,DIOR,F,A,57,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,3,96,N,DIOR,F,A,61,Y,P,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,3,101,N,DIOR,M,A,52,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,3,105,N,DIOR,F,A,49,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,3,108,N,DIOR,M,A,58,Y,S,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,3,111,N,DIOR,M,A,60,Y,S,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,3,113,N,ONLE,F,A,0,N,NA,Y,M,NA,NA,NA
1998,S,1998-04-22,JG,1,3,114,N,DIOR,M,A,41,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,3,120,N,DIOR,F,A,48,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,3,126,N,DISP,F,A,148,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,3,129,N,DIOR,M,A,52,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,3,130,N,DIOR,M,A,56,Y,S,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,3,131,N,DIOR,F,A,52,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,3,132,N,DIOR,F,A,50,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,3,140,N,DIOR,M,A,54,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,3,142,N,DISP,F,A,128,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,3,143,N,DIOR,F,A,48,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-22,JG,1,3,144,N,SPSP,NA,NA,0,NA,NA,Y,U,NA,NA,NA
1998,S,1998-04-23,JG,2,3,5,N,DIOR,F,A,65,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,3,6,Y,DISP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,3,8,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,3,9,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,3,11,N,SPSP,M,A,122,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,3,14,N,ONLE,F,A,37,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,3,17,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,3,20,N,DIOR,F,A,47,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,3,21,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,3,22,N,DIOR,M,A,53,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,1,24,N,DIOR,M,A,51,Y,S,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,3,24,N,SPSP,M,A,98,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,1,27,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,3,28,N,PGFL,M,A,8,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,3,30,Y,NEAL,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,3,31,Y,DISP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,3,32,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,1,32,Y,DISP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,3,33,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,3,34,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,1,35,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,3,35,Y,DISP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,3,41,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,3,44,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,1,47,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,3,47,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,1,50,Y,DISP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,3,53,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,1,53,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,1,54,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,1,55,Y,DISP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,3,55,Y,SPSP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,3,56,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,1,66,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,3,67,Y,SPSP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,1,68,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,1,69,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,3,70,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,3,71,N,DIOR,M,A,49,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,1,72,N,DIOR,M,A,54,Y,S,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,3,72,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,1,76,N,DIOR,M,A,57,Y,S,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,1,77,N,DIOR,F,A,58,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,3,77,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,1,78,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,1,79,N,NEMI,F,A,252,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,3,80,N,DIOR,M,A,43,N,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,3,81,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,3,82,Y,DISP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,3,84,N,SPSP,M,A,106,Y,S,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,1,92,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1998,S,1998-04-23,JG,2,1,94,Y,DIOR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
