year,location,season,night,web,trap,recap,species,sex,age,reprod,mass,l_tag,r_tag,field_comments,qaqc_comments,site
2016,5plarrea,1,3,3,116,y,DIME,m,a,NA,NA,NA,NA,NA,NA,core_creosote
2016,5plarrea,1,3,3,120,y,DIME,f,a,NA,NA,NA,NA,NA,NA,core_creosote
2016,5plarrea,1,3,3,135,y,DIME,m,a,NA,NA,NA,NA,NA,NA,core_creosote
2016,5plarrea,1,3,3,17,y,DIME,m,a,NA,NA,NA,NA,NA,NA,core_creosote
2016,5plarrea,1,3,3,56,y,DIME,m,a,NA,NA,NA,NA,NA,NA,core_creosote
2016,5plarrea,1,3,3,70,y,DIME,f,a,NA,NA,NA,NA,NA,NA,core_creosote
2016,5plarrea,1,3,3,72,y,DIME,m,a,NA,NA,NA,NA,NA,NA,core_creosote
2016,5plarrea,1,3,3,8,y,DIME,m,a,NA,NA,NA,NA,NA,NA,core_creosote
2016,5plarrea,1,3,3,82,y,DIME,f,a,NA,NA,NA,NA,NA,NA,core_creosote
2016,5plarrea,1,3,3,83,y,DISP,f,a,NA,NA,NA,NA,NA,NA,core_creosote
2016,5plarrea,1,3,3,96,y,DIME,m,a,NA,NA,NA,NA,NA,NA,core_creosote
2016,5plarrea,1,3,5,108,n,ONAR,m,a,st,33,NA,NA,NA,NA,core_creosote
2016,5plarrea,1,3,5,12,n,DIME,m,a,st,45,NA,NA,NA,NA,core_creosote
2016,5plarrea,1,3,5,125,y,DIME,m,a,NA,NA,NA,NA,NA,NA,core_creosote
2016,5plarrea,1,3,5,126,n,DIME,m,a,st,47,NA,NA,NA,NA,core_creosote
2016,5plarrea,1,3,5,32,y,DISP,m,a,NA,NA,NA,NA,NA,NA,core_creosote
2016,5plarrea,1,3,5,33,y,DIME,f,a,NA,NA,NA,NA,NA,NA,core_creosote
