year,season,date,habitat,night,web,trap,recap,species,sex,age,weight_g
2006,F,2006-11-15,JC,2,3,92,N,PEMA,M,A,20
2006,F,2006-11-15,JC,2,3,93,N,PEMA,F,A,21
2006,F,2006-11-15,JC,2,3,95,N,DIME,M,A,42
2006,F,2006-11-15,JC,2,3,104,N,SIHI,F,A,105
2006,F,2006-11-15,JC,2,3,105,N,SIHI,F,A,40
2006,F,2006-11-15,JC,2,3,133,N,CHPE,F,A,13
2006,F,2006-11-15,JC,2,3,134,N,PEER,M,A,23
2006,F,2006-11-15,JC,2,3,137,N,CHPE,F,A,12
2006,F,2006-11-15,JC,2,3,5,N,CHPE,M,A,11
2006,F,2006-11-15,JC,2,3,12,N,DIME,M,A,40
2006,F,2006-11-15,JC,2,3,22,N,DIME,M,A,51
2006,F,2006-11-15,JC,2,3,24,N,CHPE,M,A,11
2006,F,2006-11-15,JC,2,3,29,N,DIME,F,A,40
2006,F,2006-11-15,JC,2,3,30,N,DIME,F,A,0
2006,F,2006-11-15,JC,2,3,34,N,DIME,M,A,34
2006,F,2006-11-15,JC,2,3,37,N,DIME,F,A,52
2006,F,2006-11-15,JC,2,3,41,N,DIME,F,A,42
2006,F,2006-11-15,JC,2,3,42,N,DIME,F,A,42
2006,F,2006-11-15,JC,2,3,56,N,SPSP,NA,J,65
2006,F,2006-11-15,JC,2,3,66,N,CHPE,F,A,16
2006,F,2006-11-15,JC,2,3,124,N,SIHI,F,A,72
2006,F,2006-11-15,JC,2,3,132,N,SPSP,F,A,92
2006,F,2006-11-15,JC,2,3,144,N,ONAR,F,A,11
2006,F,2006-11-16,JC,3,1,9,N,PEMA,M,A,12
2006,F,2006-11-16,JC,3,1,18,N,MUMU,F,A,12
2006,F,2006-11-16,JC,3,1,24,N,DIME,F,A,40
2006,F,2006-11-16,JC,3,1,65,N,CHPE,NA,J,8
2006,F,2006-11-16,JC,3,1,69,N,SPSP,M,A,0
2006,F,2006-11-16,JC,3,1,98,N,DIME,NA,J,24
2006,F,2006-11-16,JC,3,1,103,N,DIME,F,A,45
2006,F,2006-11-16,JC,3,1,120,N,PGFL,M,A,8
2006,F,2006-11-16,JC,3,1,138,N,SIHI,M,A,104
2006,F,2006-11-16,JC,3,2,28,N,MUMU,M,A,10
2006,F,2006-11-16,JC,3,2,34,N,DIME,F,A,42
2006,F,2006-11-16,JC,3,2,47,N,SIHI,NA,J,47
2006,F,2006-11-16,JC,3,2,48,N,SIHI,F,A,120
2006,F,2006-11-16,JC,3,2,56,N,SIHI,NA,J,41
2006,F,2006-11-16,JC,3,2,69,N,DIME,M,A,30
2006,F,2006-11-16,JC,3,2,72,N,DIME,M,A,41
2006,F,2006-11-16,JC,3,2,79,N,SIHI,F,A,100
2006,F,2006-11-16,JC,3,2,99,N,DIME,M,A,52
2006,F,2006-11-16,JC,3,2,117,N,NEMI,NA,J,122
2006,F,2006-11-16,JC,3,2,132,N,DIME,NA,J,26
2006,F,2006-11-16,JC,3,3,9,N,DIME,F,A,40
2006,F,2006-11-16,JC,3,3,16,N,DIME,F,A,41
2006,F,2006-11-16,JC,3,3,17,N,DIME,NA,J,20
2006,F,2006-11-16,JC,3,3,51,N,DIME,NA,J,12
2006,F,2006-11-16,JC,3,3,58,N,DIME,M,A,46
2006,F,2006-11-16,JC,3,3,61,N,PEER,F,A,21
2006,F,2006-11-16,JC,3,3,63,N,DIME,M,A,45
2006,F,2006-11-16,JC,3,3,72,N,DIME,F,A,40
2006,F,2006-11-16,JC,3,3,118,N,DIME,M,A,40
2006,F,2006-11-16,JC,3,3,82,N,PELE,M,A,11
2006,F,2006-11-16,JC,3,3,98,N,DIOR,M,A,43
2006,F,2006-11-16,JC,3,3,101,N,SIHI,F,A,56
2006,F,2006-11-16,JC,3,3,104,N,SIHI,M,A,109
2006,F,2006-11-16,JC,3,3,105,N,SIHI,F,A,58
2006,F,2006-11-16,JC,3,3,107,N,DIME,F,A,27
2006,F,2006-11-17,JG,1,1,108,N,DIOR,M,A,59
2006,F,2006-11-17,JG,1,1,122,N,DISP,M,A,150
2006,F,2006-11-17,JG,1,1,123,N,DISP,F,A,126
2006,F,2006-11-17,JG,1,2,64,N,ONLE,M,A,41
2006,F,2006-11-17,JG,1,2,96,N,SPSP,F,A,110
2006,F,2006-11-17,JG,1,3,123,N,DIOR,M,A,56
2006,F,2006-11-17,JG,1,3,128,N,CHPE,F,A,10
2006,F,2006-11-18,JG,2,1,4,N,SPSP,M,A,0
2006,F,2006-11-18,JG,2,1,77,N,DIOR,F,A,30
2006,F,2006-11-18,JG,2,2,72,N,DISP,F,A,124
2006,F,2006-11-18,JG,2,2,76,N,DIOR,M,A,65
2006,F,2006-11-18,JG,2,2,89,N,DISP,F,A,110
2006,F,2006-11-18,JG,2,2,103,N,SPSP,F,A,82
2006,F,2006-11-18,JG,2,3,25,N,CHPE,M,A,17
2006,F,2006-11-18,JG,2,3,36,N,SPSP,NA,J,58
2006,F,2006-11-18,JG,2,3,143,N,CHPE,M,A,6
2006,F,2006-11-19,JG,3,1,55,N,DIOR,M,A,65
2006,F,2006-11-19,JG,3,2,53,N,CHPE,M,A,14
2006,F,2006-11-19,JG,3,2,140,N,DIOR,F,A,59
2006,F,2006-11-19,JG,3,3,20,N,DIME,M,A,46
2006,F,2006-11-19,JG,3,3,131,N,DIOR,F,A,62
2006,F,2006-11-19,JG,3,3,142,N,CHPE,F,A,10
2006,F,2006-11-19,JG,3,3,144,N,DISP,M,A,140
2007,F,2007-10-09,JC,1,1,12,N,DIME,M,A,48
2007,F,2007-10-09,JC,1,1,26,N,DIME,NA,J,36
2007,F,2007-10-09,JC,1,1,29,N,PGFL,NA,J,6
2007,F,2007-10-09,JC,1,1,85,N,PELE,M,A,13
2007,F,2007-10-09,JC,1,1,94,N,DIME,M,A,48
2007,F,2007-10-09,JC,1,1,95,N,DIME,F,A,46
2007,F,2007-10-09,JC,1,1,98,N,PELE,M,A,21
2007,F,2007-10-09,JC,1,1,99,N,DIME,M,A,46
2007,F,2007-10-09,JC,1,1,102,N,PELE,M,A,21
2007,F,2007-10-09,JC,1,1,103,N,DIME,F,A,40
2007,F,2007-10-09,JC,1,1,107,N,DIME,M,A,43
2007,F,2007-10-09,JC,1,1,109,N,SIHI,NA,J,51
2007,F,2007-10-09,JC,1,1,113,N,NEMI,M,A,165
2007,F,2007-10-09,JC,1,1,116,N,SIHI,NA,J,42
2007,F,2007-10-09,JC,1,1,117,N,SIHI,NA,J,46
2007,F,2007-10-09,JC,1,1,118,N,DIME,NA,J,33
2007,F,2007-10-09,JC,1,1,120,N,DIME,M,A,43
2007,F,2007-10-09,JC,1,1,122,N,DIME,M,A,42
2007,F,2007-10-09,JC,1,1,125,N,PELE,M,A,17
2007,F,2007-10-09,JC,1,1,128,N,DIME,NA,J,36
2007,F,2007-10-09,JC,1,1,131,N,DIME,NA,J,35
2007,F,2007-10-09,JC,1,1,132,N,NEMI,NA,NA,230
2007,F,2007-10-09,JC,1,1,138,N,SIHI,NA,NA,0
2007,F,2007-10-09,JC,1,1,139,N,DIME,M,A,35
2007,F,2007-10-09,JC,1,1,141,N,DIME,M,A,41
2007,F,2007-10-09,JC,1,1,142,N,DIME,M,A,47
2007,F,2007-10-09,JC,1,1,143,N,DIME,M,A,48
2007,F,2007-10-09,JC,1,1,144,N,DIME,NA,J,35
2007,F,2007-10-09,JC,1,1,145,N,ONAR,M,A,21
2007,F,2007-10-09,JC,1,1,4,N,PELE,M,A,19
2007,F,2007-10-09,JC,1,1,6,N,DIME,M,A,37
2007,F,2007-10-09,JC,1,1,8,N,PELE,NA,J,14
2007,F,2007-10-09,JC,1,1,18,N,SIHI,M,A,68
2007,F,2007-10-09,JC,1,1,19,N,SIHI,NA,J,75
2007,F,2007-10-09,JC,1,1,21,N,PELE,M,A,16
2007,F,2007-10-09,JC,1,1,22,N,DIME,M,A,40
2007,F,2007-10-09,JC,1,1,24,N,SIHI,NA,A,70
2007,F,2007-10-09,JC,1,1,31,N,NEMI,F,A,120
2007,F,2007-10-09,JC,1,1,32,N,DIME,M,A,51
2007,F,2007-10-09,JC,1,1,34,N,DIME,F,A,45
2007,F,2007-10-09,JC,1,1,36,N,PELE,M,A,18
2007,F,2007-10-09,JC,1,1,37,N,PGFL,M,A,8
2007,F,2007-10-09,JC,1,1,42,N,PGFL,NA,J,7
2007,F,2007-10-09,JC,1,1,43,N,ONAR,NA,J,22
2007,F,2007-10-09,JC,1,1,44,N,PELE,NA,J,15
2007,F,2007-10-09,JC,1,1,45,N,DIME,M,A,45
2007,F,2007-10-09,JC,1,1,52,N,DIME,NA,J,35
2007,F,2007-10-09,JC,1,1,28,N,NA,NA,NA,0
2007,F,2007-10-09,JC,1,1,55,N,CHPE,M,A,15
2007,F,2007-10-09,JC,1,1,56,N,DIME,M,A,48
2007,F,2007-10-09,JC,1,1,57,N,DIME,F,A,43
2007,F,2007-10-09,JC,1,1,58,N,DIME,M,A,39
2007,F,2007-10-09,JC,1,1,59,N,ONAR,NA,J,19
2007,F,2007-10-09,JC,1,1,65,N,DIME,F,A,45
2007,F,2007-10-09,JC,1,1,68,N,PGFL,M,A,7
2007,F,2007-10-09,JC,1,1,69,N,DIME,M,A,51
2007,F,2007-10-09,JC,1,1,70,N,DIME,M,A,44
2007,F,2007-10-09,JC,1,1,71,N,ONAR,M,A,28
2007,F,2007-10-09,JC,1,1,75,N,DIME,M,A,37
2007,F,2007-10-09,JC,1,1,76,N,DIME,M,A,42
2007,F,2007-10-09,JC,1,1,77,N,PELE,F,A,25
2007,F,2007-10-09,JC,1,1,79,N,DIME,NA,NA,0
2007,F,2007-10-09,JC,1,1,80,N,DIME,M,A,36
2007,F,2007-10-09,JC,1,1,83,N,ONAR,M,A,20
2007,F,2007-10-09,JC,1,1,84,N,PGFL,M,A,6
2007,F,2007-10-09,JC,1,2,18,N,DIME,M,A,42
2007,F,2007-10-09,JC,1,2,22,N,DIME,M,A,46
2007,F,2007-10-09,JC,1,2,23,N,DIME,M,A,40
2007,F,2007-10-09,JC,1,2,24,N,NEMI,M,A,128
2007,F,2007-10-09,JC,1,2,32,N,PELE,M,A,22
2007,F,2007-10-09,JC,1,2,33,N,PELE,M,A,16
2007,F,2007-10-09,JC,1,2,34,N,CHPE,M,A,14
2007,F,2007-10-09,JC,1,2,36,N,DIME,M,A,40
2007,F,2007-10-09,JC,1,2,39,N,PELE,M,A,21
2007,F,2007-10-09,JC,1,2,40,N,SIHI,NA,J,40
2007,F,2007-10-09,JC,1,2,41,N,PELE,F,A,33
2007,F,2007-10-09,JC,1,2,42,N,CHPE,M,A,14
2007,F,2007-10-09,JC,1,2,45,N,DIME,M,A,45
2007,F,2007-10-09,JC,1,2,46,N,CHPE,M,A,18
2007,F,2007-10-09,JC,1,2,50,N,NEMI,M,A,0
2007,F,2007-10-09,JC,1,2,53,N,DIOR,M,A,57
2007,F,2007-10-09,JC,1,2,56,N,SIHI,F,A,77
2007,F,2007-10-09,JC,1,2,59,N,DIME,F,A,45
2007,F,2007-10-09,JC,1,2,60,N,ONAR,M,A,22
2007,F,2007-10-09,JC,1,2,74,N,PGFL,M,A,9
2007,F,2007-10-09,JC,1,2,79,N,ONAR,M,A,23
2007,F,2007-10-09,JC,1,2,82,N,SIHI,F,A,68
2007,F,2007-10-09,JC,1,2,83,N,PELE,F,A,20
2007,F,2007-10-09,JC,1,2,86,N,PGFL,M,A,6
2007,F,2007-10-09,JC,1,2,89,N,PGFL,NA,J,6
2007,F,2007-10-09,JC,1,2,91,N,DIME,M,A,42
2007,F,2007-10-09,JC,1,2,92,N,PELE,M,A,18
2007,F,2007-10-09,JC,1,2,94,N,DIME,M,A,38
2007,F,2007-10-09,JC,1,2,95,N,ONAR,NA,NA,0
2007,F,2007-10-09,JC,1,2,96,N,PGFL,F,A,7
2007,F,2007-10-09,JC,1,2,99,N,PELE,M,A,18
2007,F,2007-10-09,JC,1,2,100,N,ONAR,F,A,18
2007,F,2007-10-09,JC,1,2,101,N,ONAR,M,A,18
2007,F,2007-10-09,JC,1,2,102,N,NEMI,F,A,0
2007,F,2007-10-09,JC,1,2,107,N,DIME,F,A,37
2007,F,2007-10-09,JC,1,2,116,N,PGFL,F,A,7
2007,F,2007-10-09,JC,1,2,118,N,SIHI,M,A,76
2007,F,2007-10-09,JC,1,2,120,N,DIME,M,A,37
2007,F,2007-10-09,JC,1,2,123,N,PGFL,M,A,7
2007,F,2007-10-09,JC,1,2,124,N,DIME,M,A,45
2007,F,2007-10-09,JC,1,2,125,N,SIHI,NA,J,46
2007,F,2007-10-09,JC,1,2,128,N,DIME,F,A,45
2007,F,2007-10-09,JC,1,2,132,N,DIME,M,A,42
2007,F,2007-10-09,JC,1,2,4,N,SIHI,NA,J,40
2007,F,2007-10-09,JC,1,2,10,N,DIME,M,A,45
2007,F,2007-10-09,JC,1,2,11,N,PELE,NA,J,14
2007,F,2007-10-09,JC,1,2,12,N,NEAL,NA,J,135
2007,F,2007-10-09,JC,1,2,58,N,NEMI,NA,NA,0
2007,F,2007-10-09,JC,1,2,61,N,DIME,F,A,42
2007,F,2007-10-09,JC,1,2,64,N,PGFL,M,A,7
2007,F,2007-10-09,JC,1,2,65,N,PELE,NA,NA,0
2007,F,2007-10-09,JC,1,2,67,N,CHPE,M,A,14
2007,F,2007-10-09,JC,1,2,68,N,NEAL,NA,NA,0
2007,F,2007-10-09,JC,1,2,69,N,DIME,M,A,40
2007,F,2007-10-09,JC,1,2,70,N,NEAL,M,A,0
2007,F,2007-10-09,JC,1,2,72,N,DIME,M,A,38
2007,F,2007-10-09,JC,1,2,73,N,CHPE,M,A,14
2007,F,2007-10-09,JC,1,2,84,N,PELE,F,A,14
2007,F,2007-10-09,JC,1,2,138,N,PGFL,M,A,7
2007,F,2007-10-09,JC,1,2,139,N,PELE,M,A,21
2007,F,2007-10-09,JC,1,2,144,N,SIHI,NA,J,44
2007,F,2007-10-09,JC,1,3,8,N,NEMI,F,A,208
2007,F,2007-10-09,JC,1,3,10,N,NEAL,M,A,230
2007,F,2007-10-09,JC,1,3,11,N,DIME,F,A,47
2007,F,2007-10-09,JC,1,3,16,N,PGFL,NA,J,6
2007,F,2007-10-09,JC,1,3,20,N,DIME,F,A,49
2007,F,2007-10-09,JC,1,3,23,N,SPSP,M,A,98
2007,F,2007-10-09,JC,1,3,55,N,PGFL,M,A,7
2007,F,2007-10-09,JC,1,3,56,N,DIME,M,A,42
2007,F,2007-10-09,JC,1,3,60,N,DIME,M,A,44
2007,F,2007-10-09,JC,1,3,62,N,ONAR,M,A,23
2007,F,2007-10-09,JC,1,3,64,N,PGFL,M,A,6
2007,F,2007-10-09,JC,1,3,70,N,CHPE,M,A,13
2007,F,2007-10-09,JC,1,3,72,N,NEMI,F,A,185
2007,F,2007-10-09,JC,1,3,99,N,ONAR,M,A,18
2007,F,2007-10-09,JC,1,3,102,N,PGFL,NA,J,5
2007,F,2007-10-09,JC,1,3,104,N,SIHI,M,A,54
2007,F,2007-10-09,JC,1,3,105,N,SIHI,F,A,65
2007,F,2007-10-09,JC,1,3,106,N,SIHI,NA,J,41
2007,F,2007-10-09,JC,1,3,107,N,SIHI,NA,J,29
2007,F,2007-10-09,JC,1,3,109,N,ONAR,M,A,29
2007,F,2007-10-09,JC,1,3,113,N,SIHI,NA,J,38
2007,F,2007-10-09,JC,1,3,114,N,SIHI,F,A,63
2007,F,2007-10-09,JC,1,3,117,N,NEMI,M,A,165
2007,F,2007-10-09,JC,1,3,119,N,DIME,F,A,34
2007,F,2007-10-09,JC,1,3,28,N,DIOR,M,A,58
2007,F,2007-10-09,JC,1,3,30,N,PGFL,M,A,7
2007,F,2007-10-09,JC,1,3,31,N,DIME,M,A,42
2007,F,2007-10-09,JC,1,3,35,N,DIME,F,A,44
2007,F,2007-10-09,JC,1,3,39,N,PELE,F,A,20
2007,F,2007-10-09,JC,1,3,41,N,DIME,M,A,44
2007,F,2007-10-09,JC,1,3,44,N,ONAR,M,A,22
2007,F,2007-10-09,JC,1,3,47,N,DIME,F,A,37
2007,F,2007-10-09,JC,1,3,48,N,SIHI,F,A,100
2007,F,2007-10-09,JC,1,3,52,N,DIME,M,A,42
2007,F,2007-10-09,JC,1,3,76,N,SIHI,F,A,51
2007,F,2007-10-09,JC,1,3,77,N,DIME,F,A,40
2007,F,2007-10-09,JC,1,3,78,N,DIME,M,A,44
2007,F,2007-10-09,JC,1,3,80,N,CHPE,NA,NA,0
2007,F,2007-10-09,JC,1,3,82,N,ONAR,M,A,14
2007,F,2007-10-09,JC,1,3,84,N,NEMI,M,A,42
2007,F,2007-10-09,JC,1,3,86,N,DIOR,M,A,55
2007,F,2007-10-09,JC,1,3,89,N,PGFL,NA,J,0
2007,F,2007-10-09,JC,1,3,91,N,SIHI,F,A,35
2007,F,2007-10-09,JC,1,3,92,N,DIOR,M,A,61
2007,F,2007-10-09,JC,1,3,93,N,PELE,M,A,19
2007,F,2007-10-09,JC,1,3,95,N,PGFL,NA,J,6
2007,F,2007-10-09,JC,1,3,125,N,PGFL,M,A,8
2007,F,2007-10-09,JC,1,3,127,N,PELE,M,A,18
2007,F,2007-10-09,JC,1,3,128,N,NEMI,NA,NA,0
2007,F,2007-10-09,JC,1,3,129,N,DIME,M,A,44
2007,F,2007-10-09,JC,1,3,131,N,NEAL,M,A,140
2007,F,2007-10-09,JC,1,3,133,N,PGFL,M,A,7
2007,F,2007-10-09,JC,1,3,134,N,NEMI,F,A,156
2007,F,2007-10-09,JC,1,3,136,N,ONAR,F,A,20
2007,F,2007-10-09,JC,1,3,137,N,CHPE,F,A,16
2007,F,2007-10-09,JC,1,3,138,N,PELE,NA,J,17
2007,F,2007-10-09,JC,1,3,140,N,PELE,M,A,40
2007,F,2007-10-09,JC,1,3,141,N,ONAR,M,A,27
2007,F,2007-10-09,JC,1,3,142,N,DIME,F,A,40
2007,F,2007-10-09,JC,1,3,143,N,ONAR,NA,J,17
2007,F,2007-10-09,JC,1,3,144,N,DIME,F,A,40
2007,F,2007-10-10,JC,2,1,2,N,PELE,M,A,19
2007,F,2007-10-10,JC,2,1,6,N,SIHI,F,A,105
2007,F,2007-10-10,JC,2,1,8,N,SIHI,NA,J,31
2007,F,2007-10-10,JC,2,1,9,N,PELE,M,A,16
2007,F,2007-10-10,JC,2,1,12,N,DIME,NA,J,38
2007,F,2007-10-10,JC,2,1,31,N,PGFL,M,A,6
2007,F,2007-10-10,JC,2,1,40,N,NEMI,NA,NA,0
2007,F,2007-10-10,JC,2,1,41,N,ONAR,F,A,22
2007,F,2007-10-10,JC,2,1,43,N,DIME,F,A,48
2007,F,2007-10-10,JC,2,1,52,N,SIHI,M,A,96
2007,F,2007-10-10,JC,2,1,57,N,DIME,M,A,42
2007,F,2007-10-10,JC,2,1,61,N,PGFL,M,A,6
2007,F,2007-10-10,JC,2,1,63,N,SIHI,NA,J,33
2007,F,2007-10-10,JC,2,1,67,N,SIHI,NA,J,45
2007,F,2007-10-10,JC,2,1,70,N,DIME,M,A,47
2007,F,2007-10-10,JC,2,1,77,N,DIME,M,A,37
2007,F,2007-10-10,JC,2,1,81,N,SIHI,F,A,59
2007,F,2007-10-10,JC,2,1,84,N,DIME,M,A,47
2007,F,2007-10-10,JC,2,1,113,N,SPSP,F,A,130
2007,F,2007-10-10,JC,2,1,114,N,DIME,NA,J,37
2007,F,2007-10-10,JC,2,1,117,N,SIHI,F,A,72
2007,F,2007-10-10,JC,2,1,118,N,SIHI,NA,J,48
2007,F,2007-10-10,JC,2,1,120,N,PELE,M,A,21
2007,F,2007-10-10,JC,2,1,121,N,PGFL,M,A,6
2007,F,2007-10-10,JC,2,1,131,N,DIME,NA,J,35
2007,F,2007-10-10,JC,2,1,135,N,SIHI,M,A,72
2007,F,2007-10-10,JC,2,1,136,N,PGFL,M,A,7
2007,F,2007-10-10,JC,2,1,138,N,SIHI,F,A,90
2007,F,2007-10-10,JC,2,1,140,N,ONAR,M,A,23
2007,F,2007-10-10,JC,2,1,20,N,PGFL,NA,J,5
2007,F,2007-10-10,JC,2,1,29,N,PELE,M,A,19
2007,F,2007-10-10,JC,2,1,36,N,ONAR,F,A,22
2007,F,2007-10-10,JC,2,1,42,N,ONAR,M,A,20
2007,F,2007-10-10,JC,2,1,85,N,PELE,M,A,26
2007,F,2007-10-10,JC,2,1,86,N,PELE,NA,J,13
2007,F,2007-10-10,JC,2,1,90,N,PELE,NA,J,13
2007,F,2007-10-10,JC,2,1,92,N,PELE,M,A,20
2007,F,2007-10-10,JC,2,1,98,N,PGFL,NA,NA,0
2007,F,2007-10-10,JC,2,1,99,N,DIME,M,A,38
2007,F,2007-10-10,JC,2,1,105,N,DIME,NA,J,32
2007,F,2007-10-10,JC,2,1,107,N,DIME,M,A,40
2007,F,2007-10-10,JC,2,2,9,N,SIHI,M,A,95
2007,F,2007-10-10,JC,2,2,10,N,DIME,F,A,48
2007,F,2007-10-10,JC,2,2,14,N,ONAR,M,A,22
2007,F,2007-10-10,JC,2,2,30,N,CHPE,M,A,15
2007,F,2007-10-10,JC,2,2,31,N,DIME,M,A,46
2007,F,2007-10-10,JC,2,2,40,N,PELE,F,A,26
2007,F,2007-10-10,JC,2,2,46,N,ONAR,M,A,17
2007,F,2007-10-10,JC,2,2,48,N,SIHI,F,A,112
2007,F,2007-10-10,JC,2,2,64,N,SIHI,NA,J,50
2007,F,2007-10-10,JC,2,2,75,N,PELE,F,A,35
2007,F,2007-10-10,JC,2,2,81,N,SIHI,NA,J,35
2007,F,2007-10-10,JC,2,2,82,N,SIHI,NA,J,47
2007,F,2007-10-10,JC,2,2,83,N,NEAL,M,A,180
2007,F,2007-10-10,JC,2,2,134,N,DIME,M,A,46
2007,F,2007-10-10,JC,2,2,135,N,SIHI,F,A,48
2007,F,2007-10-10,JC,2,2,138,N,PGFL,F,A,7
2007,F,2007-10-10,JC,2,2,139,N,ONAR,M,A,20
2007,F,2007-10-10,JC,2,2,140,N,SIHI,M,A,55
2007,F,2007-10-10,JC,2,2,98,N,DIME,F,A,42
2007,F,2007-10-10,JC,2,2,99,N,PELE,F,A,24
2007,F,2007-10-10,JC,2,2,100,N,PELE,F,A,22
2007,F,2007-10-10,JC,2,2,108,N,PELE,NA,J,15
2007,F,2007-10-10,JC,2,2,111,N,ONAR,F,A,26
2007,F,2007-10-10,JC,2,2,115,N,SIHI,NA,NA,0
2007,F,2007-10-10,JC,2,2,116,N,PGFL,F,A,7
2007,F,2007-10-10,JC,2,2,119,N,SIHI,M,A,44
2007,F,2007-10-10,JC,2,2,120,N,NEAL,NA,NA,0
2007,F,2007-10-10,JC,2,2,129,N,PGFL,F,A,7
2007,F,2007-10-10,JC,2,2,131,N,DIME,F,A,45
2007,F,2007-10-10,JC,2,2,132,N,DIME,M,A,44
2007,F,2007-10-10,JC,2,3,11,N,CHPE,F,A,15
2007,F,2007-10-10,JC,2,3,16,N,PGFL,M,A,6
2007,F,2007-10-10,JC,2,3,17,N,PGFL,M,A,7
2007,F,2007-10-10,JC,2,3,19,N,PGFL,M,A,9
2007,F,2007-10-10,JC,2,3,24,N,CHPE,F,A,15
2007,F,2007-10-10,JC,2,3,43,N,NEMI,M,A,255
2007,F,2007-10-10,JC,2,3,47,N,PGFL,M,A,7
2007,F,2007-10-10,JC,2,3,53,N,CHPE,M,A,14
2007,F,2007-10-10,JC,2,3,58,N,PELE,M,A,20
2007,F,2007-10-10,JC,2,3,59,N,PGFL,M,A,6
2007,F,2007-10-10,JC,2,3,60,N,DIME,M,A,38
2007,F,2007-10-10,JC,2,3,61,N,PELE,M,A,22
2007,F,2007-10-10,JC,2,3,64,N,SIHI,M,A,55
2007,F,2007-10-10,JC,2,3,100,N,SIHI,M,A,50
2007,F,2007-10-10,JC,2,3,101,N,SIHI,M,A,52
2007,F,2007-10-10,JC,2,3,104,N,SIHI,M,A,60
2007,F,2007-10-10,JC,2,3,105,N,SIHI,M,A,63
2007,F,2007-10-10,JC,2,3,107,N,NEAL,F,A,163
2007,F,2007-10-10,JC,2,3,79,N,SIHI,NA,J,44
2007,F,2007-10-10,JC,2,3,83,N,PGFL,M,A,6
2007,F,2007-10-10,JC,2,3,84,N,NEMI,NA,J,44
2007,F,2007-10-10,JC,2,3,88,N,PGFL,NA,NA,0
2007,F,2007-10-10,JC,2,3,91,N,PGFL,M,A,6
2007,F,2007-10-10,JC,2,3,93,N,SIHI,NA,J,36
2007,F,2007-10-10,JC,2,3,124,N,SIHI,M,A,33
2007,F,2007-10-10,JC,2,3,129,N,DIME,M,A,44
2007,F,2007-10-10,JC,2,3,130,N,DIME,M,A,47
2007,F,2007-10-10,JC,2,3,132,N,SIHI,M,A,52
2007,F,2007-10-10,JC,2,3,138,N,NEMI,M,A,145
2007,F,2007-10-10,JC,2,3,144,N,CHPE,M,A,16
2007,F,2007-10-11,JC,3,1,9,N,SIHI,NA,J,47
2007,F,2007-10-11,JC,3,1,121,N,SIHI,NA,J,45
2007,F,2007-10-11,JC,3,1,133,N,SIHI,F,A,56
2007,F,2007-10-11,JC,3,1,143,N,CHPE,M,A,14
2007,F,2007-10-11,JC,3,1,13,N,PELE,F,A,30
2007,F,2007-10-11,JC,3,1,18,N,PGFL,F,A,6
2007,F,2007-10-11,JC,3,1,32,N,PGFL,M,A,6
2007,F,2007-10-11,JC,3,1,38,N,PELE,F,A,24
2007,F,2007-10-11,JC,3,1,40,N,PGFL,F,A,7
2007,F,2007-10-11,JC,3,1,42,N,PGFL,NA,NA,0
2007,F,2007-10-11,JC,3,1,45,N,SIHI,F,A,55
2007,F,2007-10-11,JC,3,1,48,N,NEMI,M,A,0
2007,F,2007-10-11,JC,3,1,59,N,PELE,M,A,19
2007,F,2007-10-11,JC,3,1,63,N,SIHI,NA,J,31
2007,F,2007-10-11,JC,3,1,66,N,SIHI,NA,J,26
2007,F,2007-10-11,JC,3,1,67,N,SIHI,NA,J,32
2007,F,2007-10-11,JC,3,1,81,N,NEMI,F,A,180
2007,F,2007-10-11,JC,3,1,83,N,ONAR,M,A,22
2007,F,2007-10-11,JC,3,1,93,N,PELE,M,A,15
2007,F,2007-10-11,JC,3,1,94,N,SIHI,M,A,89
2007,F,2007-10-11,JC,3,1,96,N,NEAL,M,A,97
2007,F,2007-10-11,JC,3,2,5,N,SIHI,NA,J,48
2007,F,2007-10-11,JC,3,2,9,N,SIHI,M,A,50
2007,F,2007-10-11,JC,3,2,11,N,PGFL,F,A,9
2007,F,2007-10-11,JC,3,2,22,N,DIME,M,A,43
2007,F,2007-10-11,JC,3,2,46,N,SIHI,F,A,80
2007,F,2007-10-11,JC,3,2,47,N,ONAR,M,A,17
2007,F,2007-10-11,JC,3,2,55,N,SIHI,NA,J,22
2007,F,2007-10-11,JC,3,2,56,N,SIHI,NA,J,26
2007,F,2007-10-11,JC,3,2,58,N,PGFL,M,A,6
2007,F,2007-10-11,JC,3,2,60,N,DIME,M,A,44
2007,F,2007-10-11,JC,3,2,66,N,NEAL,M,A,158
2007,F,2007-10-11,JC,3,2,68,N,SIHI,F,A,100
2007,F,2007-10-11,JC,3,2,69,N,PGFL,M,A,7
2007,F,2007-10-11,JC,3,2,79,N,SIHI,NA,J,23
2007,F,2007-10-11,JC,3,2,92,N,SIHI,NA,J,27
2007,F,2007-10-11,JC,3,2,97,N,PELE,F,A,29
2007,F,2007-10-11,JC,3,2,99,N,NEMI,NA,J,98
2007,F,2007-10-11,JC,3,2,102,N,PGFL,F,A,7
2007,F,2007-10-11,JC,3,2,114,N,CHPE,M,A,15
2007,F,2007-10-11,JC,3,2,116,N,PGFL,M,A,7
2007,F,2007-10-11,JC,3,2,117,N,SIHI,M,A,100
2007,F,2007-10-11,JC,3,2,118,N,SIHI,M,A,78
