trap_check_date,year,month,day,genus,species,recapture,sex,age,mass_g,reprod_cond,web_trap_number,comments,rhf,body,tail
2006-03-18,2006,3,18,Neotoma,albigula,N,F,A,207,LA,I50,NA,NA,NA,NA
2006-03-18,2006,3,18,Neotoma,albigula,N,F,S,114,PL,A50,NA,NA,NA,NA
2006-03-18,2006,3,18,Neotoma,albigula,N,M,A,137,NR,E30,NA,NA,NA,NA
2006-03-18,2006,3,18,Neotoma,albigula,N,F,S,110,NR,E80,NA,NA,NA,NA
2006-03-18,2006,3,18,Neotoma,albigula,N,M,J,72,NR,E90,NA,NA,NA,NA
2006-03-18,2006,3,18,Neotoma,albigula,N,NA,NA,170,NA,J90,"sex, age, repro not recorded",NA,NA,NA
2006-03-18,2006,3,18,Neotoma,albigula,N,NA,J,109,NA,L40,"sex, repro not recorded",NA,NA,NA
2006-03-18,2006,3,18,Neotoma,albigula,N,NA,NA,169,NA,NA,"trap, sex, age, repro not recorded",NA,NA,NA
2006-03-18,2006,3,18,Neotoma,albigula,N,M,A,NA,124,C80,broken,NA,NA,NA
2006-03-18,2006,3,18,Peromyscus,eremicus,N,F,SA,17,NR,G90,NA,20,80,100
2007-03-17,2007,3,17,Chaetodipus,baileyi,N,F,A,26,NR,I90,NA,NA,NA,NA
2007-03-17,2007,3,17,Chaetodipus,baileyi,N,M,A,25,NR,I80,NA,NA,NA,NA
2007-03-17,2007,3,17,Chaetodipus,baileyi,N,M,A,28,NR,L100,NA,NA,NA,NA
2007-03-17,2007,3,17,Chaetodipus,baileyi,N,F,NA,25,NR,C70,NA,NA,NA,NA
2007-03-17,2007,3,17,Chaetodipus,baileyi,N,M,A,28,R,J80,NA,NA,NA,NA
2007-03-17,2007,3,17,Chaetodipus,baileyi,N,F,A,23,NR,C40,NA,NA,NA,NA
2007-03-17,2007,3,17,Chaetodipus,baileyi,N,F,A,23,NR,C20,NA,NA,NA,NA
2007-03-17,2007,3,17,Chaetodipus,baileyi,N,M,A,25,R,B30,NA,NA,NA,NA
2007-03-17,2007,3,17,Chaetodipus,baileyi,N,F,A,21,NR,G30,NA,NA,NA,NA
2007-03-17,2007,3,17,Chaetodipus,baileyi,N,M,A,40,R,G15,NA,NA,NA,NA
2007-03-17,2007,3,17,Chaetodipus,baileyi,N,M,A,30,R,H80,NA,NA,NA,NA
2007-03-17,2007,3,17,Chaetodipus,baileyi,N,F,A,30,NR,H100,NA,NA,NA,NA
2007-03-17,2007,3,17,Chaetodipus,baileyi,N,M,A,26,NR,A40,NA,NA,NA,NA
2007-03-17,2007,3,17,Chaetodipus,baileyi,N,F,A,20,NR,A15,NA,NA,NA,NA
2007-03-17,2007,3,17,Chaetodipus,baileyi,N,M,A,32,R,D50,NA,NA,NA,NA
2007-03-17,2007,3,17,Chaetodipus,baileyi,N,F,NA,21,NR,D40,NA,NA,NA,NA
2007-03-17,2007,3,17,Chaetodipus,baileyi,N,M,A,28,NA,L20,NA,NA,NA,NA
2007-03-17,2007,3,17,Chaetodipus,baileyi,N,F,A,21,NR,B50,NA,NA,NA,NA
2007-03-17,2007,3,17,Chaetodipus,baileyi,N,M,A,32,R,K70,NA,NA,NA,NA
2007-03-17,2007,3,17,Chaetodipus,baileyi,N,F,A,23,NR,J40,NA,NA,NA,NA
2007-03-17,2007,3,17,Chaetodipus,baileyi,N,F,A,30,NR,J50,NA,NA,NA,NA
2007-03-17,2007,3,17,Chaetodipus,penicillatus,N,F,A,15,NR,E20,NA,NA,NA,NA
2007-03-17,2007,3,17,Chaetodipus,penicillatus,N,M,J,13,NR,E50,NA,NA,NA,NA
2007-03-17,2007,3,17,Dipodomys,merriami,N,F,A,25,NR,C60,NA,NA,NA,NA
2007-03-17,2007,3,17,Dipodomys,merriami,N,F,A,34,NR,G50,NA,NA,NA,NA
2007-03-17,2007,3,17,Dipodomys,merriami,N,F,A,36,NR,G40,NA,NA,NA,NA
2007-03-17,2007,3,17,Dipodomys,merriami,N,F,A,50,R,H40,NA,NA,NA,NA
2007-03-17,2007,3,17,Dipodomys,merriami,N,M,A,39,R,D70,NA,NA,NA,NA
2007-03-17,2007,3,17,Dipodomys,merriami,N,F,A,26,NR,J60,NA,NA,NA,NA
2007-03-17,2007,3,17,Dipodomys,merriami,N,F,A,41,NR,F80,NA,NA,NA,NA
2007-03-17,2007,3,17,Neotoma,albigula,N,F,A,NA,R,I40,broken tail,NA,NA,NA
2007-03-17,2007,3,17,Neotoma,albigula,N,NA,J,69,NA,L70,NA,NA,NA,NA
2007-03-17,2007,3,17,Neotoma,albigula,N,F,A,NA,R,G40,NA,NA,NA,NA
2007-03-17,2007,3,17,Neotoma,albigula,N,F,J,NA,NR,H50,NA,NA,NA,NA
2007-03-17,2007,3,17,Neotoma,albigula,N,F,A,NA,R,H70,NA,NA,NA,NA
2007-03-17,2007,3,17,Neotoma,albigula,N,F,A,NA,R,H90,NA,NA,NA,NA
2007-03-17,2007,3,17,Neotoma,albigula,N,esca.,NA,NA,NA,D60,NA,NA,NA,NA
2007-03-17,2007,3,17,Neotoma,albigula,N,F,NA,NA,NA,J50,NA,NA,NA,NA
2007-03-18,2007,3,18,Chaetodipus,baileyi,N,F,NA,23,NR,H80,NA,NA,NA,NA
2007-03-18,2007,3,18,Chaetodipus,baileyi,N,F,A,25,NR,B50,NA,NA,NA,NA
2007-03-18,2007,3,18,Chaetodipus,baileyi,N,M,A,29,R,B80,NA,NA,NA,NA
2007-03-18,2007,3,18,Chaetodipus,baileyi,N,F,S,20,NR,C90,NA,NA,NA,NA
2007-03-18,2007,3,18,Chaetodipus,baileyi,N,M,A,26,NR,G100,NA,NA,NA,NA
2007-03-18,2007,3,18,Chaetodipus,baileyi,N,M,A,27,R,G30,lactating,NA,NA,NA
2007-03-18,2007,3,18,Chaetodipus,baileyi,N,M,A,23,R,K90,CLEAR AND COOL,NA,NA,NA
2007-03-18,2007,3,18,Chaetodipus,baileyi,N,F,A,20,NR,F70,broken tail,NA,NA,NA
2007-03-18,2007,3,18,Chaetodipus,baileyi,N,F,A,21,NR,F40,NA,NA,NA,NA
2007-03-18,2007,3,18,Chaetodipus,baileyi,N,F,A,24,NR,I80,NA,NA,NA,NA
2007-03-18,2007,3,18,Chaetodipus,baileyi,N,F,A,22,NR,I40,NA,NA,NA,NA
2007-03-18,2007,3,18,Chaetodipus,baileyi,N,F,A,24,NR,H20,NA,NA,NA,NA
2007-03-18,2007,3,18,Chaetodipus,baileyi,N,F,A,24,NR,J60,NA,NA,NA,NA
2007-03-18,2007,3,18,Chaetodipus,baileyi,N,F,NA,26,NR,B90,NA,NA,NA,NA
2007-03-18,2007,3,18,Chaetodipus,baileyi,N,F,NA,23,NR,D5,NA,NA,NA,NA
2007-03-18,2007,3,18,Chaetodipus,baileyi,N,M,NA,31,R,D15,NA,NA,NA,NA
2007-03-18,2007,3,18,Chaetodipus,baileyi,N,F,NA,20,NR,D40,NA,NA,NA,NA
2007-03-18,2007,3,18,Chaetodipus,baileyi,N,M,NA,28,NR,D100,NA,NA,NA,NA
2007-03-18,2007,3,18,Chaetodipus,baileyi,N,F,NA,22,NR,D80,NA,NA,NA,NA
2007-03-18,2007,3,18,Chaetodipus,baileyi,N,M,NA,26,R,A80,NA,NA,NA,NA
2007-03-18,2007,3,18,Chaetodipus,baileyi,N,M,NA,28,NR,A100,NA,NA,NA,NA
2007-03-18,2007,3,18,Chaetodipus,baileyi,N,M,NA,25,NR,E90,NA,NA,NA,NA
2007-03-18,2007,3,18,Chaetodipus,baileyi,N,M,NA,20,R,E60,NA,NA,NA,NA
2007-03-18,2007,3,18,Chaetodipus,baileyi,N,M,NA,25,R,E100,NA,NA,NA,NA
2007-03-18,2007,3,18,Chaetodipus,baileyi,N,F,NA,20,NR,E100,NA,NA,NA,NA
2007-03-18,2007,3,18,Chaetodipus,baileyi,N,F,NA,24,NR,F80,NA,NA,NA,NA
2007-03-18,2007,3,18,Chaetodipus,baileyi,N,M,NA,26,R,H70,NA,NA,NA,NA
2007-03-18,2007,3,18,Chaetodipus,baileyi,N,F,NA,23,NR,J40,NA,NA,NA,NA
2007-03-18,2007,3,18,Chaetodipus,baileyi,N,M,NA,37,R,J10,NA,NA,NA,NA
2007-03-18,2007,3,18,Chaetodipus,baileyi,Y,M,A,25,NA,B30,NA,NA,NA,NA
2007-03-18,2007,3,18,Chaetodipus,baileyi,Y,F,A,21,NR,C20,NA,NA,NA,NA
2007-03-18,2007,3,18,Chaetodipus,baileyi,Y,F,A,25,NR,A40,NA,NA,NA,NA
2007-03-18,2007,3,18,Chaetodipus,baileyi,Y,F,A,20,NR,A20,NA,NA,NA,NA
2007-03-18,2007,3,18,Chaetodipus,baileyi,Y,M,A,39,R,G15,NA,NA,NA,NA
2007-03-18,2007,3,18,Chaetodipus,baileyi,Y,F,A,27,NR,G05,NA,NA,NA,NA
2007-03-18,2007,3,18,Chaetodipus,baileyi,Y,M,A,NA,R,K70,NA,NA,NA,NA
2007-03-18,2007,3,18,Chaetodipus,baileyi,N,NA,NA,NA,NA,K20,GOT OUT OF TRAP,NA,NA,NA
2007-03-18,2007,3,18,Chaetodipus,penicillatus,Y,M,NA,12,NR,E50,NA,NA,NA,NA
2007-03-18,2007,3,18,Chaetodipus,penicillatus,Y,F,NA,12,NR,E20,NA,NA,NA,NA
2007-03-18,2007,3,18,Dipodomys,merriami,N,F,A,36,NR,F50,genital sore. Hard mass,NA,NA,NA
2007-03-18,2007,3,18,Dipodomys,merriami,N,F,J,17,NR,I10,NA,NA,NA,NA
2007-03-18,2007,3,18,Dipodomys,merriami,N,F,NA,34,NR,F90,NA,NA,NA,NA
2007-03-18,2007,3,18,Dipodomys,merriami,Y,NA,NA,47,NA,H60,NA,NA,NA,NA
2007-03-18,2007,3,18,Neotoma,albigula,N,M,J,60,NR,A90,broken tail,NA,NA,NA
2007-03-18,2007,3,18,Neotoma,albigula,N,F,A,20,R,G70,NA,NA,NA,NA
2007-03-18,2007,3,18,Neotoma,albigula,N,F,A,190,R,I70,NA,NA,NA,NA
2007-03-18,2007,3,18,Neotoma,albigula,N,M,NA,230,R,D30,NA,NA,NA,NA
2007-03-18,2007,3,18,Neotoma,albigula,N,F,NA,155,R,D60,NA,NA,NA,NA
2007-03-18,2007,3,18,Neotoma,albigula,N,F,NA,180,R,L60,NA,NA,NA,NA
2007-03-18,2007,3,18,Neotoma,albigula,N,F,NA,170,R,A50,NA,NA,NA,NA
2007-03-18,2007,3,18,Neotoma,albigula,N,M,NA,180,NA,A30,NA,NA,NA,NA
2007-03-18,2007,3,18,Neotoma,albigula,N,NA,NA,75,NR,H50,NA,NA,NA,NA
2007-03-18,2007,3,18,Neotoma,albigula,N,F,NA,NA,NR,H30,NA,NA,NA,NA
2007-03-18,2007,3,18,Neotoma,albigula,Y,NA,NA,NA,NA,G40,NA,NA,NA,NA
2007-03-18,2007,3,18,Neotoma,albigula,Y,F,J,150,R,J15,lactating,NA,NA,NA
2007-03-18,2007,3,18,Onychomys,torridus,N,F,A,26,R,B40,lactating,NA,NA,NA
2007-03-18,2007,3,18,Onychomys,torridus,N,M,J,11,NR,H40,NA,NA,NA,NA
2007-03-18,2007,3,18,Onychomys,torridus,N,F,NA,12,NR,B20,NA,NA,NA,NA
2007-03-18,2007,3,18,Onychomys,torridus,N,F,NA,10,NR,F15,NA,NA,NA,NA
2008-03-22,2008,3,22,Neotoma,albigula,N,F,A,210,R,D-60,NA,NA,NA,NA
2008-03-22,2008,3,22,Chaetodipus,penicillatus,N,F,A,25,NR,F-90,FOUND DEAD IN TRAP,NA,NA,NA
2008-03-22,2008,3,22,Dipodomys,merriami,N,M,A,NA,R,CTR,NA,32,NA,140
2008-03-22,2008,3,22,Dipodomys,merriami,N,M,A,42,NR,CTR,NA,NA,NA,NA
2008-03-22,2008,3,22,Dipodomys,merriami,N,F,A,44,NR,CTR,NA,NA,NA,NA
2008-03-22,2008,3,22,Chaetodipus,penicillatus,N,F,A,24,NR,H-80,NA,NA,NA,NA
2008-03-22,2008,3,22,Neotoma,albigula,N,F,A,150,R,H-70,NA,NA,NA,NA
2008-03-22,2008,3,22,Chaetodipus,baileyi,N,F,A,26,NR,H-15,NA,NA,NA,NA
2008-03-22,2008,3,22,Chaetodipus,baileyi,N,M,A,22,R,I-40,NA,NA,NA,NA
2008-03-22,2008,3,22,Chaetodipus,baileyi,N,M,A,31,R,C-30,NA,NA,NA,NA
2008-03-22,2008,3,22,Dipodomys,merriami,N,M,A,33,R,C-70,NA,NA,NA,NA
2008-03-22,2008,3,22,Dipodomys,merriami,N,M,A,44,R,39477,NA,NA,NA,NA
2008-03-22,2008,3,22,Dipodomys,merriami,N,F,A,24,NR,F-50,NA,NA,NA,NA
2008-03-22,2008,3,22,Neotoma,albigula,N,F,A,175,R,I-70,NA,NA,NA,NA
2008-03-22,2008,3,22,Neotoma,albigula,N,F,A,150,R,C-15,NA,NA,NA,NA
2008-03-22,2008,3,22,Dipodomys,merriami,N,F,A,36,NR,C-70,NA,NA,NA,NA
2008-03-22,2008,3,22,Neotoma,albigula,N,M,J,86,NR,I-5,NA,NA,NA,NA
2008-03-22,2008,3,22,Chaetodipus,baileyi,N,M,A,30,R,J-70,NA,23,80,93
2008-03-22,2008,3,22,Chaetodipus,baileyi,N,M,J,14,NR,K-15,TORPID BUT ok WHEN WARMED,NA,NA,NA
2008-03-22,2008,3,22,Neotoma,albigula,N,F,A,150,R,K-70,NA,NA,NA,NA
2008-03-23,2008,3,23,Chaetodipus,baileyi,N,M,A,34,NR,F-90,NA,NA,NA,NA
2008-03-23,2008,3,23,Chaetodipus,baileyi,N,F,A,22,NR,E-20,NA,27,NA,NA
2008-03-23,2008,3,23,Neotoma,albigula,Y,M,A,180,R,E-100,NA,NA,NA,NA
2008-03-23,2008,3,23,Neotoma,albigula,N,M,J,74,NR,B-20,NA,NA,NA,NA
2008-03-23,2008,3,23,Dipodomys,merriami,N,F,A,39,NR,F-70,NA,NA,NA,NA
2008-03-23,2008,3,23,Neotoma,albigula,Y,F,A,210,R,F-80,LACTATING AND PREGNANT,NA,NA,NA
2008-03-23,2008,3,23,Chaetodipus,baileyi,N,F,A,23,NR,A-20,NA,24,NA,NA
2008-03-23,2008,3,23,Dipodomys,merriami,Y,M,A,38,R,A-30,NA,NA,NA,NA
2008-03-23,2008,3,23,Neotoma,albigula,N,F,J,85,NR,C-30,NA,NA,NA,NA
2008-03-23,2008,3,23,Dipodomys,merriami,Y,M,A,45,R,C-80,NA,NA,NA,NA
2008-03-23,2008,3,23,Chaetodipus,baileyi,N,F,A,22,NR,C-100,NA,NA,NA,NA
2008-03-23,2008,3,23,Neotoma,albigula,Y,F,A,175,R,G-40,LACTATING,NA,NA,NA
2008-03-23,2008,3,23,Neotoma,albigula,N,F,A,210,NR,C-40,NA,NA,NA,NA
2008-03-23,2008,3,23,Dipodomys,merriami,N,F,A,35,NR,I-80,NA,NA,NA,NA
2008-03-23,2008,3,23,Chaetodipus,baileyi,N,F,A,NA,NR,H-60,TORPID BUT ok WHEN WARMED,NA,NA,NA
2008-03-23,2008,3,23,Chaetodipus,baileyi,N,F,A,29,R,I-50,NA,NA,NA,NA
2008-03-23,2008,3,23,Dipodomys,merriami,Y,M,A,NA,NA,H-15,DEAD IN TRAP,NA,NA,NA
2008-03-23,2008,3,23,Dipodomys,merriami,Y,U,A,NA,NA,H-80,TORPID BUT ok WHEN WARMED,NA,NA,NA
2008-03-23,2008,3,23,Chaetodipus,baileyi,N,F,A,24,NR,H-50,NA,NA,NA,NA
2008-03-23,2008,3,23,Neotoma,albigula,Y,F,A,NA,R,H-70,NA,NA,NA,NA
2008-03-23,2008,3,23,Chaetodipus,baileyi,N,F,A,23,NR,J-80,NA,23,NA,NA
2008-03-23,2008,3,23,Neotoma,albigula,N,F,A,190,R,J-70,LACTATING,NA,NA,NA
2008-03-23,2008,3,23,Neotoma,albigula,N,F,A,185,R,J-50,LACTATING AND BROKEN TAIL,NA,NA,NA
2008-03-23,2008,3,23,Neotoma,albigula,Y,F,A,NA,R,K-70,BROKEN TAIL,NA,NA,NA
2008-03-23,2008,3,23,Neotoma,albigula,N,M,A,185,R,K-50,NA,NA,NA,NA
2008-03-23,2008,3,23,Dipodomys,merriami,Y,F,A,36,R,L-40,GIVING BIRTH,NA,NA,NA
2008-03-23,2008,3,23,Dipodomys,merriami,N,M,A,40,R,L-60,NA,NA,NA,NA
2008-03-23,2008,3,23,Chaetodipus,baileyi,N,F,A,28,NR,L-100,NA,NA,NA,NA
2008-03-23,2008,3,23,Neotoma,albigula,Y,F,A,135,R,L-15,lactating,NA,NA,NA
2008-03-23,2008,3,23,Neotoma,albigula,N,F,A,190,R,L-50,lactating,NA,NA,NA
